Cliente;Grupo de Cliente;Country;Proyecto;Producto;SearchName;ProductLine;BusinessUnit;ProductGroupId;Grupo de Producto;LINENUM;SALESQTY;SALESPRICE;SALESUNIT;Unidad Monetaria;Monto;DATE;Sede de la empresa a la que se le pidio el producto
C0961;Cliente;USA;PJ-22-1565;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;20:00.0;Sede1
C0961;Cliente;USA;PJ-22-1566;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2.5;1;950;pcs;USD;950;19:45.0;Sede1
C011825;Cliente;USA;PJ-22-1112;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;13:04.0;Sede1
C011670;Cliente;USA;PJ-22-1004;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;11:27.0;Sede1
C011551;Cliente;USA;PJ-22-0792;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;34:02.0;Sede1
C9192;Cliente;USA;PJ-21-2404;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;750;pcs;USD;750;45:40.0;Sede1
C9192;Cliente;USA;PJ-21-2404;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;1;-1;750;pcs;USD;-750;43:31.0;Sede1
C8872;Cliente;USA;PJ-21-1449;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;1;1;200;pcs;USD;200;41:20.0;Sede1
C8872;Cliente;USA;PJ-21-1449;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;1;-1;200;pcs;USD;-200;40:18.0;Sede1
C8905;Cliente;USA;PJ-21-4015;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;4;1;0;pcs;USD;0;16:09.0;Sede1
C010988;Cliente;USA;PJ-21-3978;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;56:14.0;Sede1
C8648;Cliente;USA;PJ-21-0974;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;1;-1;750;pcs;USD;-750;44:05.0;Sede1
C0961;Cliente;USA;PJ-21-3825;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;800;pcs;USD;800;43:45.0;Sede1
C8919;Cliente;USA;PJ-21-1501;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;1;1;200;pcs;USD;200;32:42.0;Sede1
C016616;Cliente;USA;PJ-23-0946;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;21:51.0;Sede1
C016615;Cliente;USA;PJ-23-0933;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;3;1;0;pcs;USD;0;28:22.0;Sede1
C016525;Cliente;USA;PJ-23-0896;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;1.75;1;0;pcs;USD;0;24:18.0;Sede1
C016550;Cliente;USA;PJ-23-0887;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;3;1;0;pcs;USD;0;38:29.0;Sede1
C016456;Cliente;USA;PJ-23-0808;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;06:03.0;Sede1
C015804;Cliente;USA;PJ-23-0286;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;6;1;950;pcs;USD;950;42:47.0;Sede1
C016082;Cliente;USA;PJ-23-0449;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;4.5;1;0;pcs;USD;0;06:04.0;Sede1
C016030;Cliente;USA;PJ-23-0412;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;49:25.0;Sede1
C015937;Cliente;USA;PJ-23-0328;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2.5;1;0;pcs;USD;0;03:31.0;Sede1
C011031;Cliente;USA;PJ-23-0195;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;56:41.0;Sede1
C015630;Cliente;USA;PJ-23-0073;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;31:39.0;Sede1
C015599;Cliente;USA;PJ-23-0052;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;06:50.0;Sede1
C1187;Cliente;USA;PJ-22-2058;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;1;1;950;pcs;USD;950;59:13.0;Sede1
C1187;Cliente;USA;PJ-22-2058;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;1;-1;950;pcs;USD;-950;58:04.0;Sede1
C014403;Cliente;USA;PJ-22-3322;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;2;950;pcs;USD;1900;08:23.0;Sede1
C012829;Cliente;USA;PJ-22-2216;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;21:38.0;Sede1
C012829;Cliente;USA;PJ-22-2216;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;-1;950;pcs;USD;-950;17:33.0;Sede1
C013439;Cliente;USA;PJ-22-2711;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;14:10.0;Sede1
C013074;Cliente;USA;PJ-22-2530;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;57:31.0;Sede1
C013040;Cliente;USA;PJ-22-2354;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;07:52.0;Sede1
C012829;Cliente;USA;PJ-22-2216;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;15:47.0;Sede1
C015255;Cliente;USA;NULL;12055;ATS LOWBOY 100;ATS100;Venta;FG-ATS;ATS;1;5;975;pcs;USD;4875;59:39.0;Sede1
C012827;Cliente;USA;PJ-22-2190;11155;ATS STD 200;ATS200;Venta;FG-ATS;ATS;2;1;1700;pcs;USD;1700;54:35.0;Sede1
C015104;Cliente;USA;PJ-22-3928;11152;ATS STD 100;ATS100NL;Venta;FG-ATS;ATS;2;1;850;pcs;USD;850;32:52.0;Sede1
C011721;Cliente;USA;NULL;14194;ATS SPC 400 N/L;ATS400;Venta;FG-PRJ-A;ATS;2;1;2450;pcs;USD;2450;38:02.0;Sede1
C014023;Cliente;USA;NULL;11159;ATS STD 600;ATS600;Venta;FG-ATS;ATS;1;1;5000;pcs;USD;5000;15:56.0;Sede1
C0825;Cliente;USA;PJ-22-4029;13874;ATS SPC 800 ABB;ATS800;Venta;FG-ATS;ATS;1.5;1;0;pcs;USD;0;13:18.0;Sede1
C2653;Cliente;USA;PJ-21-3996;11246;RK150STDUL;RK150;Venta;FG-GEN;GENERADORES;5;-1;31500;pcs;USD;-31500;09:56.0;Sede1
C9711;Cliente;USA;PJ-23-0606;11254;RK100STDUL;RK100;Venta;FG-GEN;GENERADORES;1;1;30000;pcs;USD;30000;57:02.0;Sede1
C8939;Cliente;USA;PJ-21-1534;11793;ATS STD 1000;ATS1000;Venta;FG-ATS;ATS;4;1;5500;pcs;USD;5500;06:54.0;Sede1
C0713;Cliente;USA;PJ-19-1321;11800;ATS STD 1600;ATS1600;Venta;FG-ATS;ATS;1;-1;0;pcs;USD;0;41:23.0;Sede1
C010695;Cliente;NULL;PJ-21-3517;11802;ATS STD 2000;ATS2000;Venta;FG-ATS;ATS;1;2;12000;pcs;USD;24000;38:50.0;Sede1
C0825;Cliente;USA;PJ-22-4038;34848;RK130SPC;RK130;Venta;FG-GEN;GENERADORES;1;1;46000;pcs;USD;46000;21:36.0;Sede1
C0825;Cliente;USA;PJ-22-4036;34859;RK200SPC;RK200;Venta;FG-GEN;GENERADORES;1;1;55000;pcs;USD;55000;20:39.0;Sede1
C012829;Cliente;USA;PJ-22-2206;12215;ATS STD 200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;21:48.0;Sede1
C015711;Government;USA;PJ-23-0132;12070;RK400STDUL;RK400;Venta;FG-GEN;GENERADORES;1.5;1;215000;pcs;USD;215000;49:37.0;Sede1
C9124;Government;USA;PJ-23-0653;12070;RK400STDUL;RK400;Venta;FG-GEN;GENERADORES;1.5;1;85000;pcs;USD;85000;09:29.0;Sede1
C015711;Government;USA;PJ-23-0135;12070;RK400STDUL;RK400;Venta;FG-GEN;GENERADORES;1.5;1;192000;pcs;USD;192000;04:10.0;Sede1
C015711;Government;USA;PJ-23-0134;12070;RK400STDUL;RK400;Venta;FG-GEN;GENERADORES;1.5;1;180000;pcs;USD;180000;55:53.0;Sede1
C0825;Cliente;USA;PJ-22-4032;34863;RK400SPC;RK400;Venta;FG-GEN;GENERADORES;1;1;91000;pcs;USD;91000;16:05.0;Sede1
C8710;Cliente;USA;PJ-21-1134;15260;RKSPC400;RK400;Venta;FG-PRJ-G;GENERADORES;7;1;76000;pcs;USD;76000;29:07.0;Sede1
C0825;Cliente;USA;PJ-22-3878;34865;RK400SPC;RK400;Venta;FG-GEN;GENERADORES;1;1;90000;pcs;USD;90000;51:33.0;Sede1
C011084;Cliente;USA;NULL;16638;1258143012AssyFilter;SRVPARTS;Manufactura;SRV-PARTS;SERVICIOS;1;2;4.31;pcs;USD;8.62;44:56.0;Sede1
C013419;Cliente;USA;NULL;16677;Stop Solenoid;SRVPARTS;Parts Department;SRV-PARTS;SERVICIOS;1;1;300.89;pcs;USD;300.89;13:19.0;Sede1
C011130;Cliente;USA;PJ-22-0073;16727;RKSPC10;RK10;Venta;FG-GEN;GENERADORES;1;-1;12525;pcs;USD;-12525;04:25.0;Sede1
C011130;Cliente;USA;PJ-22-0073;16727;RKSPC10;RK10;Venta;FG-GEN;GENERADORES;1;1;12525;pcs;USD;12525;54:49.0;Sede1
C8939;Cliente;USA;PJ-21-1534;12056;RK250STDUL;RK250;Venta;FG-GEN;GENERADORES;2;1;50000;pcs;USD;50000;06:53.0;Sede1
C011130;Cliente;USA;PJ-22-0073;16727;RKSPC10;RK10;Venta;FG-GEN;GENERADORES;1;1;12525;pcs;USD;12525;53:18.0;Sede1
C5044;Cliente;USA;PJ-22-3877;17438;RK10SPCM;RK10;Venta;FG-GEN;GENERADORES;5;1;10500;pcs;USD;10500;16:27.0;Sede1
C010522;Cliente;NULL;PJ-21-3307;14893;RKSPC07;RK10;Venta;FG-PRJ-G;GENERADORES;1;1;6500;pcs;USD;6500;58:02.0;Sede1
C0825;Cliente;USA;PJ-21-3885;15380;RKSPC10;RK10;Venta;FG-PRJ-G;GENERADORES;1;1;9650;pcs;USD;9650;49:57.0;Sede1
C0068;Cliente;USA;PJ-23-0841;12056;RK250STDUL;RK250;Venta;FG-GEN;GENERADORES;1;1;60000;pcs;USD;60000;35:40.0;Sede1
C0825;Cliente;USA;PJ-22-4029;34847;RK500SPC;RK350;Venta;FG-GEN;GENERADORES;1;1;110000;pcs;USD;110000;13:18.0;Sede1
C013871;Cliente;USA;PJ-22-3019;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;13000;pcs;USD;13000;19:02.0;Sede1
C013035;Cliente;USA;PJ-22-2350;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;13000;pcs;USD;13000;44:55.0;Sede1
C013035;Cliente;USA;PJ-22-2350;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;-1;14900;pcs;USD;-14900;39:17.0;Sede1
C013035;Cliente;USA;PJ-22-2350;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;14900;pcs;USD;14900;04:47.0;Sede1
C010756;Cliente;USA;PJ-22-1550;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;12800;pcs;USD;12800;37:01.0;Sede1
C015576;Cliente;USA;PJ-23-0040;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;12000;pcs;USD;12000;07:12.0;Sede1
C014041;Cliente;USA;PJ-22-3108;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;12000;pcs;USD;12000;57:47.0;Sede1
C015255;Cliente;USA;PJ-22-4044;24264;RKY SPC 10;RK10;Venta;FG-PRJ-G;GENERADORES;1;1;9500;pcs;USD;9500;18:23.0;Sede1
C015255;Cliente;USA;PJ-22-4043;24264;RKY SPC 10;RK10;Venta;FG-PRJ-G;GENERADORES;1;1;9500;pcs;USD;9500;17:07.0;Sede1
C015255;Cliente;USA;PJ-22-4042;24264;RKY SPC 10;RK10;Venta;FG-PRJ-G;GENERADORES;1;1;9500;pcs;USD;9500;16:04.0;Sede1
C015255;Cliente;USA;PJ-22-4041;24264;RKY SPC 10;RK10;Venta;FG-PRJ-G;GENERADORES;1;1;9500;pcs;USD;9500;14:38.0;Sede1
C015104;Cliente;USA;PJ-22-3928;24264;RKY SPC 10;RK10;Venta;FG-PRJ-G;GENERADORES;1.5;1;10500;pcs;USD;10500;32:52.0;Sede1
C016082;Cliente;USA;PJ-23-0449;24264;RKY SPC 10;RK10;Venta;FG-PRJ-G;GENERADORES;1.5;1;12200;pcs;USD;12200;06:04.0;Sede1
C016030;Cliente;USA;PJ-23-0412;24264;RKY SPC 10;RK10;Venta;FG-PRJ-G;GENERADORES;1;1;13340;pcs;USD;13340;49:25.0;Sede1
C0825;Cliente;USA;PJ-22-4016;34861;RK250SPC;RK250;Venta;FG-GEN;GENERADORES;1;1;70000;pcs;USD;70000;57:39.0;Sede1
C0825;Cliente;USA;PJ-22-4017;34861;RK250SPC;RK250;Venta;FG-GEN;GENERADORES;1;1;69500;pcs;USD;69500;53:51.0;Sede1
C8687;Cliente;USA;PJ-21-1093;12561;ATS STD 250;ATS225NL;Venta;FG-ATS;ATS;4;1;750;pcs;USD;750;28:46.0;Sede1
C8824;Cliente;USA;PJ-21-1355;12561;ATS STD 250;ATS225NL;Venta;FG-ATS;ATS;4;1;750;pcs;USD;750;27:34.0;Sede1
C8788;Cliente;PRI;PJ-21-1281;12561;ATS STD 250;ATS225NL;Venta;FG-ATS;ATS;6;1;0;pcs;USD;0;09:13.0;Sede1
C8781;Cliente;USA;PJ-21-1254;12561;ATS STD 250;ATS225NL;Venta;FG-ATS;ATS;4;1;750;pcs;USD;750;03:20.0;Sede1
C8767;Cliente;USA;PJ-21-1241;12561;ATS STD 250;ATS225NL;Venta;FG-ATS;ATS;4;1;1500;pcs;USD;1500;03:00.0;Sede1
C8788;Cliente;PRI;PJ-21-1281;12561;ATS STD 250;ATS225NL;Venta;FG-ATS;ATS;1;-1;0;pcs;USD;0;39:25.0;Sede1
C8824;Cliente;USA;PJ-21-1355;12561;ATS STD 250;ATS225NL;Venta;FG-ATS;ATS;1;1;0;pcs;USD;0;23:22.0;Sede1
C8824;Cliente;USA;PJ-21-1355;12561;ATS STD 250;ATS225NL;Venta;FG-ATS;ATS;1;-1;750;pcs;USD;-750;21:52.0;Sede1
C0713;Cliente;USA;PJ-19-1321;12071;RK500STDUL;RK500;Venta;FG-GEN;GENERADORES;2;1;85000;pcs;USD;85000;07:48.0;Sede1
C0825;Cliente;USA;PJ-22-4026;34846;RK350SPC;RK350;Venta;FG-GEN;GENERADORES;1;1;89000;pcs;USD;89000;59:41.0;Sede1
C010756;Cliente;USA;PJ-22-3070;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;12000;pcs;USD;12000;49:41.0;Sede1
C015255;Cliente;USA;PJ-22-4045;24264;RKY SPC 10;RK10;Venta;FG-PRJ-G;GENERADORES;1;1;9500;pcs;USD;9500;19:40.0;Sede1
C010984;Cliente;USA;PJ-21-3929;16440;ATS SPC MULT;ATSSPPJ;Venta;FG-PRJ-A;ATS;2;1;7500;pcs;USD;7500;59:43.0;Sede1
C0825;Cliente;USA;PJ-22-4025;34861;RK250SPC;RK250;Venta;FG-GEN;GENERADORES;1;1;72000;pcs;USD;72000;58:36.0;Sede1
C0825;Cliente;USA;PJ-22-2649;17684;RK600;RK600;Venta;FG-GEN;GENERADORES;1;1;80000;pcs;USD;80000;09:38.0;Sede1
C0825;Cliente;USA;PJ-22-4031;34860;RK180SPC;RK180;Venta;FG-GEN;GENERADORES;1;1;56000;pcs;USD;56000;15:08.0;Sede1
C8824;Cliente;USA;PJ-21-1355;12561;ATS STD 250;ATS225NL;Venta;FG-ATS;ATS;1;-1;0;pcs;USD;0;30:53.0;Sede1
C0713;Cliente;USA;PJ-19-1321;12071;RK500STDUL;RK500;Venta;FG-GEN;GENERADORES;1;-1;85000;pcs;USD;-85000;40:28.0;Sede1
C0825;Cliente;USA;PJ-22-4040;34846;RK350SPC;RK350;Venta;FG-GEN;GENERADORES;1;1;86000;pcs;USD;86000;13:25.0;Sede1
C016615;Cliente;USA;PJ-23-0933;42926;KIT ACCESORIO REMOTE;ACC;Venta;FG-PRJ-A;ATS;6;1;1200;pcs;USD;1200;28:22.0;Sede1
C015255;Cliente;USA;NULL;15876;RKCMP TANQUE;TK50;Venta;FG-COMPGEN;GENERADORES;3;5;1000;pcs;USD;5000;59:40.0;Sede1
C0740;Cliente;USA;PJ-21-0800;14895;ATS125 SPC N/L;ATS125NL;Venta;FG-PRJ-A;ATS;3;1;650;pcs;USD;650;23:10.0;Sede1
C015255;Cliente;USA;NULL;15870;RKCMP TANQUE;TK50;Venta;FG-COMPGEN;GENERADORES;2;5;1100;pcs;USD;5500;59:39.0;Sede1
C014229;Cliente;USA;NULL;16293;Belt KUBOTA;;;SRV-PARTS;SERVICIOS;3;2;13.32;pcs;USD;26.64;11:11.0;Sede1
C014446;Cliente;USA;NULL;16293;Belt KUBOTA;;;SRV-PARTS;SERVICIOS;4;1;14.32;pcs;USD;14.32;16:20.0;Sede1
C011031;Cliente;USA;PJ-22-0409;16731; SERV RECOJO DE EQPS;;Venta;SRV;SERVICIOS;4;1;0;SRV;USD;0;02:31.0;Sede1
C013803;Cliente;USA;NULL;16285;AVRAS480;;;SRV-PARTS;SERVICIOS;1;1;154.2;pcs;USD;154.2;23:53.0;Sede1
C011084;Cliente;USA;NULL;16293;Belt KUBOTA;;;SRV-PARTS;SERVICIOS;3;1;14.32;pcs;USD;14.32;47:08.0;Sede1
C8872;Cliente;USA;PJ-21-1449;16731; SERV RECOJO DE EQPS;;Venta;SRV;SERVICIOS;2;1;0;SRV;USD;0;49:59.0;Sede1
C012045;Cliente;USA;PJ-22-1316;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;0;SRV;USD;0;59:45.0;Sede1
C0740;Cliente;USA;PJ-21-0800;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;250;SRV;USD;250;17:50.0;Sede1
C8619;Cliente;USA;PJ-21-0654;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;4;1;350;SRV;USD;350;13:37.0;Sede1
C0713;Cliente;USA;PJ-19-1321;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;0;SRV;USD;0;07:49.0;Sede1
C9577;Cliente;USA;PJ-21-2024;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;400;SRV;USD;400;52:45.0;Sede1
C8833;Cliente;USA;PJ-21-1379;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;0;SRV;USD;0;28:13.0;Sede1
C8824;Cliente;USA;PJ-21-1355;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;8;1;0;SRV;USD;0;27:35.0;Sede1
C8803;Cliente;USA;PJ-21-1313;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;0;SRV;USD;0;18:37.0;Sede1
C0281;Cliente;USA;PJ-21-1283;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;8;1;0;SRV;USD;0;09:16.0;Sede1
C8788;Cliente;PRI;PJ-21-1281;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;10;1;0;SRV;USD;0;09:14.0;Sede1
C8780;Cliente;USA;PJ-21-1256;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;0;SRV;USD;0;03:25.0;Sede1
C8781;Cliente;USA;PJ-21-1254;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;8;1;400;SRV;USD;400;03:21.0;Sede1
C8767;Cliente;USA;PJ-21-1241;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;400;SRV;USD;400;03:00.0;Sede1
C8752;Cliente;USA;PJ-21-1218;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;0;SRV;USD;0;02:26.0;Sede1
C8713;Cliente;USA;PJ-21-1149;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;0;SRV;USD;0;54:09.0;Sede1
C8957;Cliente;USA;PJ-21-1556;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;0;SRV;USD;0;35:12.0;Sede1
C8916;Cliente;USA;PJ-21-1493;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;0;SRV;USD;0;35:01.0;Sede1
C8958;Cliente;USA;PJ-21-1557;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;4;1;600;SRV;USD;600;15:48.0;Sede1
C8940;Cliente;USA;PJ-21-1536;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;4;1;800;SRV;USD;800;07:06.0;Sede1
C8939;Cliente;USA;PJ-21-1534;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;1000;SRV;USD;1000;06:55.0;Sede1
C8905;Cliente;USA;PJ-21-1479;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;8;1;0;SRV;USD;0;56:16.0;Sede1
C8919;Cliente;USA;PJ-21-1501;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;0;SRV;USD;0;45:54.0;Sede1
C8896;Cliente;USA;PJ-21-1465;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;0;SRV;USD;0;45:45.0;Sede1
C010180;Cliente;NULL;PJ-21-2653;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;0;SRV;USD;0;44:59.0;Sede1
C9262;Cliente;USA;PJ-21-1024;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;400;SRV;USD;400;20:29.0;Sede1
C9988;Cliente;NULL;PJ-21-2408;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;400;SRV;USD;400;38:48.0;Sede1
C9192;Cliente;USA;PJ-21-2404;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;400;SRV;USD;400;30:45.0;Sede1
C9923;Cliente;USA;PJ-21-2394;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;1000;SRV;USD;1000;14:56.0;Sede1
C9975;Cliente;USA;PJ-21-2345;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;0;SRV;USD;0;36:59.0;Sede1
C8726;Cliente;USA;PJ-21-1161;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;11;1;0;SRV;USD;0;37:24.0;Sede1
C8687;Cliente;USA;PJ-21-1093;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;500;SRV;USD;500;47:44.0;Sede1
C9711;Cliente;USA;PJ-21-2109;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;800;SRV;USD;800;38:44.0;Sede1
C8872;Cliente;USA;PJ-21-1449;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;4;1;0;SRV;USD;0;55:13.0;Sede1
C8865;Cliente;USA;PJ-21-1423;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;400;SRV;USD;400;52:15.0;Sede1
C8848;Cliente;USA;PJ-21-1394;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;4;1;0;SRV;USD;0;40:38.0;Sede1
C3087;Cliente;USA;PJ-21-1381;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;6;1;0;SRV;USD;0;28:15.0;Sede1
C012009;Cliente;USA;PJ-22-1268;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;0;SRV;USD;0;17:35.0;Sede1
C012009;Cliente;USA;PJ-22-1267;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;0;SRV;USD;0;14:42.0;Sede1
C011875;Cliente;USA;PJ-22-1147;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;0;SRV;USD;0;30:08.0;Sede1
C011864;Cliente;USA;PJ-22-1137;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;2;1;400;SRV;USD;400;37:11.0;Sede1
C2653;Cliente;USA;PJ-21-3996;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;800;SRV;USD;800;24:30.0;Sede1
C011551;Cliente;USA;PJ-22-0792;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;400;SRV;USD;400;34:02.0;Sede1
C010717;Cliente;NULL;PJ-21-3585;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;0;SRV;USD;0;27:05.0;Sede1
C010717;Cliente;NULL;PJ-21-3585;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;1;-1;0;SRV;USD;0;25:24.0;Sede1
C8905;Cliente;USA;PJ-21-4015;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;8;1;0;SRV;USD;0;16:10.0;Sede1
C3087;Cliente;USA;PJ-21-4006;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;4;1;0;SRV;USD;0;15:42.0;Sede1
C8833;Cliente;USA;PJ-21-4004;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;4;1;0;SRV;USD;0;15:37.0;Sede1
C8848;Cliente;USA;PJ-21-4003;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;2;1;0;SRV;USD;0;15:34.0;Sede1
C0713;Cliente;USA;PJ-19-1321;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;1;-1;0;SRV;USD;0;42:02.0;Sede1
C011130;Cliente;USA;PJ-22-0073;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;0;SRV;USD;0;54:50.0;Sede1
C010108;Cliente;USA;PJ-21-2481;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;4;1;500;SRV;USD;500;01:30.0;Sede1
C8788;Cliente;PRI;PJ-21-1281;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;1;-1;0;SRV;USD;0;41:36.0;Sede1
C010988;Cliente;USA;PJ-21-3978;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;0;SRV;USD;0;56:14.0;Sede1
C9923;Cliente;USA;PJ-21-2394;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;1;1;1000;SRV;USD;1000;26:59.0;Sede1
C9923;Cliente;USA;PJ-21-2394;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;1;-1;1000;SRV;USD;-1000;26:09.0;Sede1
C9923;Cliente;USA;PJ-21-2394;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;1;1;10000;SRV;USD;10000;25:25.0;Sede1
C9923;Cliente;USA;PJ-21-2394;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;1;-1;10000;SRV;USD;-10000;24:20.0;Sede1
C9988;Cliente;NULL;PJ-21-2408;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;1;1;0;SRV;USD;0;10:42.0;Sede1
C9988;Cliente;NULL;PJ-21-2408;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;1;-1;400;SRV;USD;-400;10:02.0;Sede1
C010984;Cliente;USA;PJ-21-3929;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;1;800;SRV;USD;800;59:44.0;Sede1
C8824;Cliente;USA;PJ-21-1355;13064;Delivery;;Venta;DEL-SRV;SERVICIOS;3;-1;0;SRV;USD;0;32:34.0;Sede1
